Country	Type	Mountain	Latitude	Longitude	Elevation
Mozambique	Mountain	Ripane	-13.6973724	40.3572569	269 m
Mozambique	Mountain	Ruacule	-13.6902826	40.3624635	215 m
Mozambique	Mountain	Silivala	-13709	40.377086	264 m
Mozambique	Mountain	Riane	-13.7319543	40.1516487	495 m
Mozambique	Mountain	Nancoi	-13.7429531	40.1423866	397 m
Mozambique	Mountain	Ripaue	-13.7658752	40.1084219	460 m
Mozambique	Mountain	Nicalaia	-13.7398274	40.2235725	486 m
Mozambique	Mountain	Namalage	-13.738462	40.2528684	341 m
Mozambique	Mountain	Naculua	-13.764282	40.1903043	409 m
Mozambique	Mountain	Soto	-13.8002328	40.1603692	332 m
Mozambique	Mountain	Pancaia	-13.8808471	40.1112538	297 m
Mozambique	Mountain	Pave	-13.846455	40.1433305	339 m
Mozambique	Mountain	Netuto	-13.8853878	40.1544606	494 m
Mozambique	Mountain	Meriche	-13.8837	40.2491444	384 m
Mozambique	Mountain	Ope	-13.731139	40.2856119	297 m
Mozambique	Mountain	Nipichama	-13.7129602	40.3129345	289 m
Mozambique	Mountain	Nancai	-13.7137172	40.3285839	255 m
Mozambique	Mountain	Mutucua	-13.7302681	40.3273033	346 m
Mozambique	Mountain	Nanhotua	-13.7385411	40.3024844	322 m
Mozambique	Mountain	Milasine	-13.7252885	40.3561491	305 m
Mozambique	Mountain	Mepalua	-13.7234053	40.3725443	222 m
Mozambique	Mountain	Jancau	-13.7448962	40.3812958	292 m
Mozambique	Mountain	Tipui	-13.7320459	40.4002388	318 m
Mozambique	Mountain	Velone	-13.7413513	40.3989095	215 m
Mozambique	Mountain	Menuco	-13.796408	40.4085472	227 m
Mozambique	Mountain	Munuco	-13.8719491	40.2988087	204 m
Mozambique	Mountain	Muima	-13.8846934	40.3144198	269 m
Mozambique	Mountain	Insulussulo	-13.9053222	40.0867093	324 m
Mozambique	Mountain	Naculue	-13.9141958	40.0841755	358 m
Mozambique	Mountain	Nanrimo	-13.8937172	40.1252367	405 m
Mozambique	Mountain	Nivossa	-13.8984902	40.1603636	455 m
Mozambique	Mountain	Nipita	-13.9653125	40.1442664	323 m
Mozambique	Mountain	N'Pipi	-13.8971353	40.2088624	441 m
Mozambique	Mountain	Colope	-13.8983479	40.1891871	350 m
Mozambique	Mountain	Mecicha	-13.9619902	40.2500736	245 m
Mozambique	Mountain	Metuto	-13.9545371	40.3312815	265 m
Mozambique	Mountain	Cupue	-13.88924	40.3939245	284 m
Mozambique	Mountain	Necote	-13.9898501	40.3455426	246 m
Mozambique	Mountain	Nacoma	??????	??????	211 m
Mozambique	Mountain	Uncuala	-14.8203682	39.379773	556 m
Mozambique	Mountain	Riane	-14.7810106	39.4863706	749 m
Mozambique	Mountain	Namua	-15.5522083	39.5369608	501 m
Mozambique	Mountain	Nacosse	-15.7440375	39.8241387	168 m
Mozambique	Mountain	Pilipi	-16.5409027	39.6147223	55 m
Mozambique	Mountain	Nhadongue	-16.9051199	33.897932	488 m
Mozambique	Mountain	Inhacorongo	-16.9044316	33.9717732	559 m
Mozambique	Mountain	Sudza	-16.9298694	34.0749804	513 m
Mozambique	Mountain	Gogo	-16.9757875	34.029678	383 m
Mozambique	Mountain	Penhure	-17.0546337	34.2708302	337 m
Mozambique	Mountain	Urombo	-17.1594751	34.2548239	283 m
Mozambique	Mountain	Tjorga	-17.1467828	34.2684401	287 m
Mozambique	Mountain	Bongururo	-17.3143119	33.9525168	557 m
Mozambique	Mountain	Chaju	-17.4877647	33.7942482	666 m
Mozambique	Mountain	Birge	-17.5010997	33.8944661	794 m
Mozambique	Mountain	Nhamaxenxene	-17.5540808	33.9009285	743 m
Mozambique	Mountain	Nhampasse	-17.5742885	33.8835929	672 m
Mozambique	Mountain	Matema	-17.3862728	34.1852231	430 m
Mozambique	Mountain	Nhangenge	-17.3741941	34.2243276	416 m
Mozambique	Mountain	Nhamasseche	-17.3843861	34.2762398	394 m
Mozambique	Mountain	Calingamussi	-17.3889727	34.2692903	342 m
Mozambique	Mountain	Nhauchenge	-17.3054149	34.2994007	243 m
Mozambique	Mountain	Nhacachembere	-17.3314922	34.2977616	241 m
Mozambique	Mountain	Nango	-17.416771 34.200170	378 m
Mozambique	Mountain	Nhangombe	-17.5207335	34.1736665	483 m
Mozambique	Mountain	Nhansoca	-17.5336594	34.2514999	345 m
Mozambique	Mountain	Molungonde	-17.5629859	34.2035489	446 m
Mozambique	Mountain	Nhametandando	-17.5479752	34.2685954	380 m
Mozambique	Mountain	Cuti	-17.4132956	34.2911115	449 m
Mozambique	Mountain	Nhasungo	-17.4356727	34.2809654	339 m
Mozambique	Mountain	Nhamningo	-16.914542	34.5419867	140 m
Mozambique	Mountain	Nhabanda	-16.9630542	34.6876152	130 m
Mozambique	Mountain	Chinhove	-16.9841259	34.7334771	139 m
Mozambique	Mountain	Ingala	-16.9010519	34.9420905	217 m
Mozambique	Mountain	Chombomane	-16.9635881	34.907476	194 m
Mozambique	Mountain	Misola	-16.8861092	35.0751305	443 m
Mozambique	Mountain	Nhambira	-16.9062394	35.1321799	523 m
Mozambique	Mountain	Zambaue	-16.9633676	35.0534243	364 m
Mozambique	Mountain	Matamese	-16.9881225	35.0404007	322 m
Mozambique	Mountain	Domoé	-17.1320786	35.0397048	611 m
Mozambique	Mountain	Tom Onda	-17.7331805	33.8111222	622 m
Mozambique	Mountain	Nhacuma	-17.8816609	33.8072755	731 m
Mozambique	Mountain	Bangontauro	-17.5939803	34.1372516	519 m
Mozambique	Mountain	Charamba	-17.6103809	34.27346	383 m
Mozambique	Mountain	Geramo	-17.668061	34.260951	482 m
Mozambique	Mountain	Samvo	-17.6171913	34.3949357	416 m
Mozambique	Mountain	Nhachironga	-17.7692444	34.1129286	573 m
Mozambique	Mountain	Djalire	-17.9191025	34.2392315	451 m
Mozambique	Mountain	Nhabsito	-18.07488	33.8400516	552 m
Mozambique	Mountain	Nhampire Pire	-18.0462256	33.934326	577 m
Mozambique	Mountain	Nhadzimba	-18.0743838	33.9577705	573 m
Mozambique	Mountain	Nhampande	-18.217695	33.9014152	571 m
Mozambique	Mountain	Cahaue	-18.1160631	33.9592591	565 m
Mozambique	Mountain	Nhatupata	-18.1789048	34.1004731	490 m
Mozambique	Mountain	Pahol	-18.1366318	34.1608631	406 m
Mozambique	Mountain	Nhabombgue	-18.1777232	34.1994602	436 m
Mozambique	Mountain	Nhadepa	-18.1719468	34.2232224	373 m
Mozambique	Mountain	Cuncue	-18.2512096	34.3720234	294 m
Mozambique	Mountain	Malangane	-17.002686	35.6073537	413 m
Mozambique	Mountain	Murrumbala	-17.4806818	35.3858945	1068 m
Mozambique	Mountain	Chimbirine	-16.9371291	36.0295583	617 m
Mozambique	Mountain	Uiualo	-16.9100524	36.1590734	533 m
Mozambique	Mountain	Pidi	-17.2067633	36.0569439	397 m
Mozambique	Mountain	Paué	-17.0174621	36.4162974	342 m
Mozambique	Mountain	Bombene	-17.0689091	36.219198	304 m
Mozambique	Mountain	Nhamacongurgue	-18.3097832	33.8755001	640 m
Mozambique	Mountain	Nhamedandanda	-18.3418389	33.8783168	578 m
Mozambique	Mountain	Nhacassoro	-18.4526771	33.8098414	595 m
Mozambique	Mountain	Nhangoma	-18.4157415	33.8708058	540 m
Mozambique	Mountain	Zombue	-18.3711902	34.0617446	1856 m
Mozambique	MountainRange	Gorongosa Range	-18.3842227	34.1020509	1572 m
Mozambique	Mountain	Gogogo	-18.4253127	34.0400792	1817 m
Mozambique	Mountain	Nhacaramuana	-18.4983914	33.8833818	510 m
Mozambique	Mountain	Nhamadze	-18.4708219	33.985348	613 m
Mozambique	Mountain	Bangornavo	-18.5290318	33.9354538	447 m
Mozambique	Mountain	Nhampala	-18.5656031	33.9438589	498 m
Mozambique	Mountain	Nhandiundiundio	-18.5575556	33.9966145	409 m
Mozambique	Mountain	Nhametechenge	-18.443039	34.1961023	524 m
Mozambique	Mountain	Carasansue	-18.3462903	34.3065869	281 m
Mozambique	Mountain	Nhamacurua	-18.4745318	34.3302931	116 m
Mozambique	Mountain	Nhamacunguio	-18.5780079	34.3095501	242 m
Mozambique	Mountain	Chiuata	-18.5612144	34.3472643	230 m
Mozambique	Mountain	Cudzo	-18.6525157	33.8548897	756 m
Mozambique	Mountain	Zangazera	-18.7714471	33.7820831	471 m
Mozambique	Mountain	Tacuramanga	-18.7978324	33.8510616	315 m
Mozambique	Mountain	Nhambira	-18.6379409	33.926691	559 m
Mozambique	Mountain	Monti Peladu	-18.8666435	33.8547049	477 m
Mozambique	Mountain	Macatacata	-18.9031252	33.780221	503 m
Mozambique	Mountain	Dareterua	-18.9304551	33.8181651	607 m
Mozambique	Mountain	Nhangue	-18.9796942	34.0245541	325 m
Mozambique	Mountain	Nhansoma	-18.6842211	34.2469938	308 m
Mozambique	Mountain	Ngere	-18.7107627	34.7674553	342 m
Mozambique	Mountain	Cundza	-19.1696723	33.9263942	292 m
Mozambique	Mountain	Cura	-19.2147151	34.1948446	107 m
Mozambique	Mountain	Nhjuiotanga	-19.3020844	34.1137712	176 m
Mozambique	Mountain	Regone	-16.9194733	36.8228617	356 m
Mozambique	Mountain	Naminane	-16.8976507	36.8271427	348 m
Mozambique	Mountain	Paracoma	-17.0624854	36.5939088	338 m
Mozambique	Mountain	Ero	-17.0923771	36.9125033	325 m
Mozambique	Mountain	Morrue	-16.8832415	36.9151641	381 m
Mozambique	Mountain	Nhalugue	-16.9453083	37.5070796	123 m
Mozambique	Mountain	Nejo do Mapope	-21.214475	34.5196962	105 m
Mozambique	Mountain	Samo	-22.0936956	34.3096167	175 m
Mozambique	Mountain	Nhansinir	-22.2029532	34.1176576	162 m
Mozambique	Mountain	Umbana	-22.2782575	34.1286795	160 m
Mozambique	Mountain	Macauze	-22.162788	34.6028188	169 m
Mozambique	Mountain	Muabsa	-22.2073456	34.7686677	121 m
Mozambique	Mountain	Gonomene	-22.2267259	34.942123	88 m
Mozambique	Mountain	Guruene	-22.59422	31.5647884	344 m
Mozambique	Mountain	Gondegonde	-23.1871096	31.5632603	353 m
Mozambique	Mountain	Chipulane	-23.4241834	32.4158069	130 m
Mozambique	Mountain	Changuasivi	-23.5545258	33.3874448	59 m
Mozambique	Mountain	Magondene	-23.7489331	33.3715304	57 m
Mozambique	Mountain	Zstolene	-24.6907351	32.0009186	366 m
Mozambique	Mountain	Camessue	-24.6709131	33.5988236	155 m
Mozambique	Mountain	Chibungo	-24.9824991	33.1243447	121 m
Mozambique	Mountain	Chemicho	-25.1349418	33.1147865	92 m
Mozambique	Mountain	Chibona Inaleti	-25.1630314	33.4634561	136 m
Mozambique	Mountain	Bumbe	-25.730502	32.0156388	444 m
Mozambique	Mountain	Bumbe	-25.7169744	32.0395228	429 m
Mozambique	Mountain	Maxongue	-25.7143072	32.0865323	221 m
Mozambique	Mountain	Cicuca	-25.7187386	32.1127532	245 m
Mozambique	Mountain	Pequenos Libombos	-25.8652337	32.2401378	215 m
Mozambique	Mountain	Estevel	-25.9656881	32.3236787	114 m
Mozambique	Mountain	Sijumela	-26.085855	32.1063364	378 m
Mozambique	Mountain	Muguael	-26.0927871	32.1507344	134 m
Mozambique	Mountain	Maximbuza	-26.115717	32.1079351	378 m
Mozambique	Mountain	Portela	-26.0597482	32.2205116	209 m
Mozambique	Mountain	Limbombos	-26.705045	32.1377609	373 m
Mozambique	Mountain	Onjuene	-26.6798128	32.2124709	145 m
Mozambique	Mountain	Netungluane	-25.4596034	32.6237007	79 m
Mozambique	Mountain	Maholene	-25.5086687	32.3898485	160 m
Mozambique	Mountain	Mabjetxine	-25.4769926	32.8799412	26 m
Mozambique	Mountain	Marracuene	-25.7346805	32.6591497	85 m
Mozambique	Mountain	Masikise	-26.7085844	32.4939643	151 m
Mozambique	Mountain	Tome	-22.5354166	34.2396662	133 m
Mozambique	Mountain	Macueto	-22.6095073	34.3139072	158 m
Mozambique	Mountain	Macuene	-22.634584	34.3500058	160 m
Mozambique	Mountain	Chilatane	-22.6392957	34.5442523	164 m
Mozambique	Mountain	Chipape	-23.5217159	34.7379681	102 m
Mozambique	Mountain	Madmbe	-23.8743729	35.1229383	201 m
Mozambique	Mountain	Muchungo	-22.9443382	35.4863065	130 m
Mozambique	Mountain	Manganahane	-23.1688104	35.2610859	88 m
Mozambique	Mountain	Pomene	-22.9468306	35.5939401	116 m
Mozambique	Mountain	Inhamitule	-23.2946254	35.4739064	191 m
Mozambique	Mountain	Techijumane	-23.3961354	35.1884755	108 m
Mozambique	Mountain	Chiganguene	-23.4294772	35.3353015	190 m
Mozambique	Mountain	Cheache	-23.6499668	35.192316	218 m
Mozambique	Mountain	Xingualani	-23.6749832	35.2798513	128 m
Mozambique	Mountain	Openze	-23.5768974	35.3918673	161 m
Mozambique	Mountain	Maniche	-23.8613313	35.3156951	158 m
Mozambique	Mountain	Conhane	-23.8083647	35.5210262	59 m
Mozambique	Mountain	Tavane	-24.6016897	34.0501596	99 m
Mozambique	Mountain	Chimbe	-24.4141202	34.4089873	84 m
Mozambique	Mountain	Papo	-23.9218971	34.5949152	119 m
Mozambique	Mountain	Mapba	-24.0452724	34.8515781	189 m
Mozambique	Mountain	Manguze	-24.8487817	33.8742697	120 m
Mozambique	Mountain	Koychabentuane	-25.0916721	33.782888	112 m
Mozambique	Mountain	Inhatumungue	-24.4689812	35.1909094	134 m
New Caledonia	Mountain	Mount Panié	-20.662107	164.712219	1628 m
Nigeria	Mountain	Riri Hill	8.6568214	8.196081	428 m
Nigeria	Mountain	Summit	7.9880096	6.7570951	82 m
Nigeria	Mountain	Juju Hill	6.3303038	8.1245004	107 m
Nigeria	Mountain	Dimlang	8.3953228	11.7781361	2042 m
Norway	Mountain	Soltindan	69.8895165	19.333592	1051 m
Norway	Mountain	Gullfjellet	60.3737546	5.5745673	987 m
Norway	Mountain	Mehammarsåta	59.8973715	5.4645164	749 m
Norway	Mountain	Snønipa	61.6780828	6.6905404	1827 m
Norway	Mountain	Lodalskåpa	61.7902964	7.2032934	2083 m
Norway	Mountain	Storgrovhøe	61.6436317	8.2669357	2259 m
Norway	Mountain	Vesle Galdhøpiggen	61.640882	8.3063522	2369 m
Norway	Mountain	Bukkehøe	61.6041725	8.265819	2314 m
Norway	Mountain	Nestsøndre Hellstugutinden	61.5382351	8.4299697	2255 m
Norway	Mountain	Midtre Skagastølstind	61.4680711	7.8688677	2284 m
Norway	Mountain	Sentraltind	61.4635889	7.8824841	2348 m
Norway	Mountain	Jervvasstind	61.4647307	7.9111121	2351 m
Norway	Mountain	Høgeloft	61.0539253	8.2137254	1920 m
Norway	Mountain	Gjønakvitingen	60.3252655	5.9083529	1299 m
Norway	Mountain	Sandfloegga	59.9462806	7.145409	1721 m
Norway	Mountain	Brattefjell	59.7290319	8.4008299	1541 m
Norway	Mountain	Førheinutane	59.2389757	8.3298429	1049 m
Norway	Mountain	Glittertind	61.6511257	8.5577807	2465 m
Norway	Mountain	Bitihorn	61.292491	8.796967	1607 m
Norway	Mountain	Bletoppen	59.8078441	9.1531421	1342 m
Norway	Mountain	Blekketjernshøgda	60.1785471	10.781302	613 m
Norway	Mountain	Storsylen	63.0201984	12.1986879	1762 m
Norway	Mountain	Elgpiggen	62.1593211	11.3582218	1604 m
Netherlands	Mountain	Vaalserberg	50.7546043	6.0208427	322 m
Norway	Mountain	Vardetinden	68.7163808	14.4918089	693 m
Norway	Mountain	Møysalen	68.5259582	15.4520752	1266 m
Norway	Mountain	Storsteinsfjellet	68.2315392	17.8768021	1894 m
Norway	Mountain	Storgalten	69.8853719	20.2524541	1219 m
Norway    Mountain	Jiehkkevárri	69.469243	19.877617	1834 m
Norway	Mountain	Oksfjellet	69.4802018	20.7010672	1375 m
Norway	Mountain	Kjerringa	70.3400209	22.6810691	960 m
Norway	Mountain	Seilandstuva	70.4462406	23.0953113	1079 m
Norway	Mountain	Snøtinden	62.864869	7.5116124	1027 m
Norway	Mountain	Blåfjellet	62.1037537	7.3024588	1775 m
Norway	Mountain	Puttegga	62.2119439	7.6955586	1999 m
Norway	Mountain	Omnfjellet	63.2815651	9.4827585	847 m
Norway	Mountain	Kjerringklumpen	63.6106835	10.3618331	601 m
Norway	Mountain	Gråkallen	63.4171729	10.2591089	552 m
Norway	Mountain	Storheia	63.4021649	10.2009701	565 m
Norway	Mountain	Snota	62.8476801	9.0946389	1669 m
Norway	Mountain	Ruten	63.1730012	9.1435814	1039 m
Norway	Mountain	Storstyggesvånåtinden	62.2840104	9.1881891	2209 m
Norway	Mountain	Forollhogna	62.6789213	10.7923961	1332 m
Norway	Mountain	Rondeslottet	61.9149414	9.8511523	2177 m
Norway	Mountain	Storronden	61.8917265	9.8622888	2138 m
Norway	Mountain	Storsølnkletten	61.9797799	10.2919665	1827 m
Norway	Mountain	Blånibba	61.8025201	5.822824	1670 m
Norway	Mountain	Hårteigen	60.1931104	7.0693231	1690 m
Norway	Mountain	Sæbyggjenuten	59.4617287	7.6258822	1507 m
Norway	Mountain	Surtningssue	61.5340782	8.5726411	2368 m
Norway	Mountain	Ranastongi	61.0179428	8.5083276	1900 m
Norway	Mountain	Spåtind	61.0770552	9.7887897	1414 m
Norway	Mountain	Nystølsvarden	60.7554396	9.2143221	1295 m
Norway	Mountain	Nevelfjell	61.2044495	10.5670064	1089 m
Norway	Mountain	Skreikampen	60.5677756	11.1498248	698 m
Norway	Mountain	Hallingnatten	60.4281436	9.0459329	1315 m
Norway	Mountain	Storegrønut	60.0778216	8.9928874	1289 m
Norway	Mountain	Gråfjell	60.3175203	9.3959283	1466 m
Norway	Mountain	Høgevarde	60.2974042	9.4672791	1459 m
Norway	Mountain	Breiliflaka	59.9749425	10.1334833	702 m
Norway	Mountain	Trettekollen	59.8380385	10.08226	607 m
Norway	Mountain	Fjellsjøkampen	60.4595548	10.9402508	812 m
Norway	Mountain	Marifjell	60.3191194	10.9236039	717 m
Norway	Mountain	Skibergfjellet	59.5814313	9.9702853	632 m
Norway	Mountain	Heiahornet	59.0539108	6.1612255	774 m
Norway	Mountain	Hovdefjell	58.7036222	8.6580203	524 m
Norway	Mountain	Snøtinden	66.630194	13.9487397	1594 m
Norway	Mountain	Steintinden	66.5813276	13.7509658	1533 m
Norway	Mountain	Lysingen	65.3465044	12.3231346	648 m
Norway	Mountain	Kvigtinden	65.2262033	13.7948523	1703 m
Norway	Mountain	Lurfjelltinden	67.0865236	14.7435286	1284 m
Norway	Mountain	Oksskolten	66.0143062	14.3384105	1916 m
Norway	Mountain	Jetnamsklumpen	65.1310971	14.1916578	1513 m
Norway	Mountain	Reinsjøfjellet	64.3669187	12.0274903	726 m
Norway	Mountain	Hårskallen	63.651606	11.5125786	735 m
Norway	Mountain	Fongen	63.1807714	11.6306016	1441 m
Norway	Mountain	Søln	61.8840477	11.5167126	1755 m
Norway	Mountain	Elgåhogna	62.148819	12.0651189	1459 m
Norway	Mountain	Stjerntinden	68.0486604	13.2883919	934 m
Norway	Mountain	Snøkolla	68.8400714	15.1927753	763 m
Norway	Mountain	Bjørntoppen	67.9830469	16.8551433	1520 m
Norway	Mountain	Langlitinden	68.8679056	17.3875895	1276 m
Norway	Mountain	Njunis	68.7494174	19.4886024	1717 m
Norway	Mountain	Kvamfjellet	62.0023767	5.3726441	775 m
Norway	Mountain	Oppstadhornet	62.6987061	6.8406978	737 m
Norway	Mountain	Blæja	62.0332742	5.7853923	1142 m
Norway	Mountain	Skredfjellet	61.2803961	5.6942441	812 m
Norway	Mountain	Freikollen	63.0512582	7.7598995	629 m
Norway	Mountain	Hestgrovheia	63.5187445	9.6798894	656 m
Norway	Mountain	Hemnafjellet	64.414035	11.2445101	648 m
Norway	Mountain	Finnvollheia	64.1127279	10.8671261	675 m
Norway	Mountain	Resfjellet	62.9957476	9.5670479	1161 m
Norway	Mountain	Storskrymten	62.8033831	8.4341182	1985 m
Norway	Mountain	Snøhetta	62.3198413	9.2677066	2286 m
Norway	Mountain	Tverrfjellet	61.6196844	11.9670507	1209 m
Norway	Mountain	Svadfjellet	60.9642996	5.572048	878 m
Norway	Mountain	Skåla	62.738892	7.6190313	1128 m
Norway	Mountain	Storjuvtinden	61.6302842	8.2935694	2344 m
Norway	Mountain	Store Tverråtinden	61.6153162	8.3020909	2309 m
Norway	Mountain	Galdhøi	61.6496212	8.3185876	2283 m
Norway	Mountain	Midtre Tverråtinden	61.6144419	8.3155287	2302 m
Norway	Mountain	Store Styggedalstinden	61.4644349	7.9022321	2387 m
Norway	Mountain	Store Austanbotntind	61.4319582	7.7955004	2203 m
Norway	Mountain	Folarskardnuten	60.6127817	7.7861135	1933 m
Norway	Mountain	Raudebergnuten	60.8931891	8.0407425	1818 m
Norway	Mountain	Kyrkjenuten	59.7943028	6.5494099	1602 m
Norway	Mountain	Lammanuten	59.3838518	5.7277057	631 m
Norway	Mountain	Urddalsknuten	59.161938	7.1561097	1434 m
Norway	Mountain	Trollsteineggi	61.6603936	8.5586878	2300 m
Norway	Mountain	Leirhøi	61.5910622	8.4668442	2330 m
Norway	Mountain	Memurutinden	61.5580673	8.4638937	2280 m
Norway	Mountain	Bynuten	58.8487216	6.0716725	670 m
Norway	Mountain	Trolltinden	65.6262771	11.8129062	794 m
Norway	Mountain	Heilhornet	65.076841	12.1392013	1058 m
Norway	Mountain	Memaurtinden	66.9996909	14.3255168	1332 m
Norway	Mountain	Suliskongen	67.1468055	16.3773202	1908 m
Nicaragua	Volcano	Cosigüina Volcano	12.98646	-87.55944	872 m
Nicaragua	Volcano	San Cristóbal Volcano	12.703780	-87.000840	1061m
Nicaragua	Volcano	Telica Volcano	12.60608	-86.8407	1061 m
Nicaragua	Mountain	Cerro Negro	12.48933	-86.66649	728 m
Nicaragua	Volcano	Momotombo Volcano	12.42521	-86.53727	1297 m
Nicaragua	Mountain	Mombacho	11.83491	-85.97879	1344 m
Nicaragua	Volcano	Concepción Volcano	11.53837	-85.62131	1610 m
Barbados	Mountain	Mount Hillaby	13.2100894	-59.5800065	340 m
Suriname	Mountain	Juliana Top	4.5463954	-56.6596398	1230 m
Norway	Mountain	Himmeltindan	68.2176346	13.5717173	964 m
Norway	Mountain	Hermannsdalstinden	67.9419473	12.9374986	1029 m
Norway	Mountain	Higravstinden	68.3570142	14.7923352	1146 m
Norway	Mountain	Blåtind	62.274063	5.9118001	697 m
Norway	Mountain	Hornindalsrokken	62.0720267	6.6576138	1528 m
Norway	Mountain	Kvitegga	62.0947277	6.7022198	1717 m
Norway	Mountain	Hestbrepiggene	61.7491377	8.0857877	2172 m
Norway	Mountain	Storebjørn	61.5469386	8.136611	2222 m
Norway	Mountain	Skarstind	61.6332344	8.2652732	2373 m
Norway	Mountain	Galdhøpiggen	61.6363541	8.313235	2469 m
Norway	Mountain	Midtre Hellstugutinden	61.5516221	8.4245635	2340 m
Norway	Mountain	Store Hellstugutinden	61.5444116	8.427732	2345 m
Norway	Mountain	Vetle Skagastølstind	61.4642432	7.8742747	2340 m
Norway	Mountain	Store Skagastølstind	61.461353	7.8716317	2405 m
Norway	Mountain	Heimdalshøe	61.4543889	8.902121	1843 m
Norway	Mountain	Skogshorn	60.8837682	8.6947919	1728 m
Norway	Mountain	Gaustatoppen	59.8542083	8.6491384	1883 m
Norway	Mountain	Jonsknuten	59.6708221	9.5220812	904 m
Norway	Mountain	Kjerkeberget	60.1351318	10.6189104	629 m
Nepal	Mountain	Dhaulagiri	28.6964786	83.4951278	8172 m
Nepal	Mountain	Annapurna	28.6	83.833336	8091 m
Nepal	Mountain	Manaslu	28.546043	84.557091	8163 m
Nepal	Mountain	Nuptse	27.953226	86.891403	7879 m
Nepal	Mountain	Ama Dablam	27.877596	86.877579	6856 m
Nepal	Mountain	Jannu	27.743114	88.098679	7710 m
Nicaragua	Volcano	Masaya Volcano	11.98478	-86.16112	635 m
Nicaragua	Volcano	Madera Volcano	11.44496	-85.51222	1394 m
Peru	Mountain	Champará	-8.688569	-77.7754435	5850
Peru	Mountain	Chacraraju	-8.9946194	-77.6156108	6108
Peru	Mountain	Vallunareju Sur	-9.4245482	-77.455907	5605
Peru	Mountain	Nevado Churup	-9.4687992	-77.4154978	5495
Peru	Mountain	Nevado Cashan	-9.5517676	-77.3497368	5716
Peru	Mountain	Pumahuacanca	-9.5860568	-77.3312016	5563
Peru	Mountain	Cayesh	-9.439077	-77.3029558	5721
Peru	Mountain	Maparaju	-9.4498624	-77.3045668	5326
Peru	Mountain	Huantsan	-9.5147732	-77.3105702	6395
Peru	Mountain	Uruashraju	-9.5799967	-77.3092179	5722
Peru	Mountain	Tuctopunta	-9.6041793	-77.3195819	5343
Peru	Mountain	Mururaju	-9.8080259	-77.2447443	5688
Peru	Mountain	Challhua	-9.920641	-77.2194458	5487
Peru	Mountain	Caullaraju	-9.9589387	-77.233801	5682
Peru	Mountain	Kikash	-10.0542195	-77.1011925	5338
Peru	Mountain	Cerro Paria	-10.1935116	-76.9113983	5070
Peru	Mountain	Yerupajá	-10.2686236	-76.9055636	6635
Peru	Mountain	Alcay	-10.2310575	-76.8893246	5300
Peru	Mountain	Yerupajá Chico	-10.2522367	-76.9034845	6089
Peru	Mountain	Rasac	-10.2749616	-76.9213089	6017
